harpnumber,SHARP_FILE,BITMAP,goes_class
362,hmi.sharp_cea_720s.362.20110209_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.362.20110209_160000_TAI.bitmap.fits,M1.9
362,hmi.sharp_cea_720s.362.20110209_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.362.20110209_170000_TAI.bitmap.fits,M1.9
362,hmi.sharp_cea_720s.362.20110209_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.362.20110209_180000_TAI.bitmap.fits,M1.9
362,hmi.sharp_cea_720s.362.20110209_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.362.20110209_190000_TAI.bitmap.fits,M1.9
362,hmi.sharp_cea_720s.362.20110209_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.362.20110209_200000_TAI.bitmap.fits,M1.9
362,hmi.sharp_cea_720s.362.20110209_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.362.20110209_210000_TAI.bitmap.fits,M1.9
362,hmi.sharp_cea_720s.362.20110209_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.362.20110209_220000_TAI.bitmap.fits,M1.9
362,hmi.sharp_cea_720s.362.20110209_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.362.20110209_230000_TAI.bitmap.fits,M1.9
362,hmi.sharp_cea_720s.362.20110210_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.362.20110210_000000_TAI.bitmap.fits,M1.9
362,hmi.sharp_cea_720s.362.20110210_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.362.20110210_010000_TAI.bitmap.fits,M1.9
377,hmi.sharp_cea_720s.377.20110213_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110213_180000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110213_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110213_190000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110213_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110213_200000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110213_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110213_210000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110213_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110213_220000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110213_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110213_230000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110214_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_000000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110214_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_010000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110214_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_020000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110214_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_030000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110214_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_040000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110214_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_050000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110214_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_060000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110214_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_070000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110214_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_080000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110214_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_090000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110214_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_100000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110214_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_110000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110214_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_120000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110214_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_130000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110214_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_140000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110214_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_150000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110214_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_160000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110214_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_170000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110214_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_180000_TAI.bitmap.fits,M2.2
377,hmi.sharp_cea_720s.377.20110214_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_190000_TAI.bitmap.fits,M2.2
377,hmi.sharp_cea_720s.377.20110214_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_200000_TAI.bitmap.fits,M2.2
377,hmi.sharp_cea_720s.377.20110214_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_210000_TAI.bitmap.fits,M2.2
377,hmi.sharp_cea_720s.377.20110214_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_220000_TAI.bitmap.fits,M2.2
377,hmi.sharp_cea_720s.377.20110214_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110214_230000_TAI.bitmap.fits,M2.2
377,hmi.sharp_cea_720s.377.20110215_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_000000_TAI.bitmap.fits,M2.2
377,hmi.sharp_cea_720s.377.20110215_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_010000_TAI.bitmap.fits,M2.2
377,hmi.sharp_cea_720s.377.20110215_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_020000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_030000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_040000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_050000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_060000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_070000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_080000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_090000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_100000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_110000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_120000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_130000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_140000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_150000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_160000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_170000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_180000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_190000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_200000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_210000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_220000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110215_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110215_230000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110216_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110216_000000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110216_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110216_010000_TAI.bitmap.fits,X2.2
377,hmi.sharp_cea_720s.377.20110216_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110216_150000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110216_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110216_160000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110216_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110216_170000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110216_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110216_180000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110216_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110216_190000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110216_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110216_200000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110216_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110216_210000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110216_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110216_220000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110216_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110216_230000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110217_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110217_000000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110217_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110217_010000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110217_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110217_020000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110217_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110217_030000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110217_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110217_040000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110217_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110217_050000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110217_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110217_060000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110217_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110217_070000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110217_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110217_080000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110217_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110217_090000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110217_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110217_100000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110217_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110217_110000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110217_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110217_120000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110217_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110217_130000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110217_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110217_140000_TAI.bitmap.fits,M1.6
377,hmi.sharp_cea_720s.377.20110218_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110218_100000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110218_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110218_110000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110218_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110218_120000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110218_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110218_130000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110218_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110218_140000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110218_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110218_150000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110218_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110218_160000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110218_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110218_170000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110218_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110218_180000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110218_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110218_190000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110218_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110218_200000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110218_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110218_210000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110218_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110218_220000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110218_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110218_230000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110219_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110219_000000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110219_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110219_010000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110219_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110219_020000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110219_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110219_030000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110219_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110219_040000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110219_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110219_050000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110219_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110219_060000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110219_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110219_070000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110219_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110219_080000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110219_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110219_090000_TAI.bitmap.fits,M6.6
377,hmi.sharp_cea_720s.377.20110219_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110219_100000_TAI.bitmap.fits,M1.4
377,hmi.sharp_cea_720s.377.20110219_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110219_110000_TAI.bitmap.fits,M1.4
377,hmi.sharp_cea_720s.377.20110219_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.377.20110219_120000_TAI.bitmap.fits,M1.4
384,hmi.sharp_cea_720s.384.20110216_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110216_080000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110216_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110216_090000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110216_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110216_100000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110216_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110216_110000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110216_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110216_120000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110216_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110216_130000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110216_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110216_140000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110216_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110216_150000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110216_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110216_160000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110216_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110216_170000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110216_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110216_180000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110216_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110216_190000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110216_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110216_200000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110216_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110216_210000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110216_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110216_220000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110216_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110216_230000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110217_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110217_000000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110217_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110217_010000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110217_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110217_020000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110217_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110217_030000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110217_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110217_040000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110217_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110217_050000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110217_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110217_060000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110217_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110217_070000_TAI.bitmap.fits,M1.1
384,hmi.sharp_cea_720s.384.20110218_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110218_110000_TAI.bitmap.fits,M1.0
384,hmi.sharp_cea_720s.384.20110218_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110218_120000_TAI.bitmap.fits,M1.0
384,hmi.sharp_cea_720s.384.20110218_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110218_130000_TAI.bitmap.fits,M1.0
384,hmi.sharp_cea_720s.384.20110218_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110218_140000_TAI.bitmap.fits,M1.0
384,hmi.sharp_cea_720s.384.20110218_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110218_150000_TAI.bitmap.fits,M1.0
384,hmi.sharp_cea_720s.384.20110218_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110218_160000_TAI.bitmap.fits,M1.0
384,hmi.sharp_cea_720s.384.20110218_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110218_170000_TAI.bitmap.fits,M1.0
384,hmi.sharp_cea_720s.384.20110218_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110218_180000_TAI.bitmap.fits,M1.0
384,hmi.sharp_cea_720s.384.20110218_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110218_190000_TAI.bitmap.fits,M1.0
384,hmi.sharp_cea_720s.384.20110218_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110218_200000_TAI.bitmap.fits,M1.0
384,hmi.sharp_cea_720s.384.20110218_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110218_210000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110218_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110218_220000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110218_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110218_230000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_000000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_010000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_020000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_030000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_040000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_050000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_060000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_070000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_080000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_090000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_100000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_110000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_120000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_130000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_140000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_150000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_160000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_170000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_180000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_190000_TAI.bitmap.fits,M1.3
384,hmi.sharp_cea_720s.384.20110219_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.384.20110219_200000_TAI.bitmap.fits,M1.3
392,hmi.sharp_cea_720s.392.20110224_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.392.20110224_080000_TAI.bitmap.fits,M3.5
392,hmi.sharp_cea_720s.392.20110224_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.392.20110224_090000_TAI.bitmap.fits,M3.5
392,hmi.sharp_cea_720s.392.20110224_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.392.20110224_100000_TAI.bitmap.fits,M3.5
392,hmi.sharp_cea_720s.392.20110224_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.392.20110224_110000_TAI.bitmap.fits,M3.5
